,id,title,release_date,vote_average
5648,497,The Green Mile,1999-12-10,8.506
5649,496243,Parasite,2019-05-30,8.5
5650,680,Pulp Fiction,1994-09-10,8.488
5651,372058,Your Name.,2016-08-26,8.486
5652,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5653,13,Forrest Gump,1994-06-23,8.469
5654,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5655,346,Seven Samurai,1954-04-26,8.5
5656,769,GoodFellas,1990-09-12,8.458
5657,12477,Grave of the Fireflies,1988-04-16,8.453
5658,157336,Interstellar,2014-11-05,8.4
5659,637,Life Is Beautiful,1997-12-20,8.448
5660,278,The Shawshank Redemption,1994-09-23,8.708
5661,238,The Godfather,1972-03-14,8.689
5662,240,The Godfather Part II,1974-12-20,8.6
5663,424,Schindler's List,1993-12-15,8.567
5664,389,12 Angry Men,1957-04-10,8.546
5665,129,Spirited Away,2001-07-20,8.5
5666,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5667,155,The Dark Knight,2008-07-16,8.519
5668,497,The Green Mile,1999-12-10,8.506
5669,496243,Parasite,2019-05-30,8.5
5670,680,Pulp Fiction,1994-09-10,8.488
5671,372058,Your Name.,2016-08-26,8.486
5672,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5673,13,Forrest Gump,1994-06-23,8.469
5674,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5675,346,Seven Samurai,1954-04-26,8.5
5676,769,GoodFellas,1990-09-12,8.458
5677,12477,Grave of the Fireflies,1988-04-16,8.453
5678,157336,Interstellar,2014-11-05,8.4
5679,637,Life Is Beautiful,1997-12-20,8.448
5680,278,The Shawshank Redemption,1994-09-23,8.708
5681,238,The Godfather,1972-03-14,8.689
5682,240,The Godfather Part II,1974-12-20,8.6
5683,424,Schindler's List,1993-12-15,8.567
5684,389,12 Angry Men,1957-04-10,8.546
5685,129,Spirited Away,2001-07-20,8.5
5686,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5687,155,The Dark Knight,2008-07-16,8.519
5688,497,The Green Mile,1999-12-10,8.506
5689,496243,Parasite,2019-05-30,8.5
5690,680,Pulp Fiction,1994-09-10,8.488
5691,372058,Your Name.,2016-08-26,8.486
5692,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5693,13,Forrest Gump,1994-06-23,8.469
5694,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5695,346,Seven Samurai,1954-04-26,8.5
5696,769,GoodFellas,1990-09-12,8.458
5697,12477,Grave of the Fireflies,1988-04-16,8.453
5698,157336,Interstellar,2014-11-05,8.4
5699,637,Life Is Beautiful,1997-12-20,8.448
5700,278,The Shawshank Redemption,1994-09-23,8.708
5701,238,The Godfather,1972-03-14,8.689
5702,240,The Godfather Part II,1974-12-20,8.6
5703,424,Schindler's List,1993-12-15,8.567
5704,389,12 Angry Men,1957-04-10,8.546
5705,129,Spirited Away,2001-07-20,8.5
5706,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5707,155,The Dark Knight,2008-07-16,8.519
5708,497,The Green Mile,1999-12-10,8.506
5709,496243,Parasite,2019-05-30,8.5
5710,680,Pulp Fiction,1994-09-10,8.488
5711,372058,Your Name.,2016-08-26,8.486
5712,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5713,13,Forrest Gump,1994-06-23,8.469
5714,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5715,346,Seven Samurai,1954-04-26,8.5
5716,769,GoodFellas,1990-09-12,8.458
5717,12477,Grave of the Fireflies,1988-04-16,8.453
5718,157336,Interstellar,2014-11-05,8.4
5719,637,Life Is Beautiful,1997-12-20,8.448
5720,278,The Shawshank Redemption,1994-09-23,8.708
5721,238,The Godfather,1972-03-14,8.689
5722,240,The Godfather Part II,1974-12-20,8.6
5723,424,Schindler's List,1993-12-15,8.567
5724,389,12 Angry Men,1957-04-10,8.546
5725,129,Spirited Away,2001-07-20,8.5
5726,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5727,155,The Dark Knight,2008-07-16,8.519
5728,497,The Green Mile,1999-12-10,8.506
5729,496243,Parasite,2019-05-30,8.5
5730,680,Pulp Fiction,1994-09-10,8.488
5731,372058,Your Name.,2016-08-26,8.486
5732,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5733,13,Forrest Gump,1994-06-23,8.469
5734,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5735,346,Seven Samurai,1954-04-26,8.5
5736,769,GoodFellas,1990-09-12,8.458
5737,12477,Grave of the Fireflies,1988-04-16,8.453
5738,157336,Interstellar,2014-11-05,8.4
5739,637,Life Is Beautiful,1997-12-20,8.448
5740,278,The Shawshank Redemption,1994-09-23,8.708
5741,238,The Godfather,1972-03-14,8.689
5742,240,The Godfather Part II,1974-12-20,8.6
5743,424,Schindler's List,1993-12-15,8.567
5744,389,12 Angry Men,1957-04-10,8.546
5745,129,Spirited Away,2001-07-20,8.5
5746,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5747,155,The Dark Knight,2008-07-16,8.519
5748,497,The Green Mile,1999-12-10,8.506
5749,496243,Parasite,2019-05-30,8.5
5750,680,Pulp Fiction,1994-09-10,8.488
5751,372058,Your Name.,2016-08-26,8.486
5752,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5753,13,Forrest Gump,1994-06-23,8.469
5754,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5755,346,Seven Samurai,1954-04-26,8.5
5756,769,GoodFellas,1990-09-12,8.458
5757,12477,Grave of the Fireflies,1988-04-16,8.453
5758,157336,Interstellar,2014-11-05,8.4
5759,637,Life Is Beautiful,1997-12-20,8.448
5760,278,The Shawshank Redemption,1994-09-23,8.708
5761,238,The Godfather,1972-03-14,8.689
5762,240,The Godfather Part II,1974-12-20,8.6
5763,424,Schindler's List,1993-12-15,8.567
5764,389,12 Angry Men,1957-04-10,8.546
5765,129,Spirited Away,2001-07-20,8.5
5766,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5767,155,The Dark Knight,2008-07-16,8.519
5768,497,The Green Mile,1999-12-10,8.506
5769,496243,Parasite,2019-05-30,8.5
5770,680,Pulp Fiction,1994-09-10,8.488
5771,372058,Your Name.,2016-08-26,8.486
5772,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5773,13,Forrest Gump,1994-06-23,8.469
5774,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5775,346,Seven Samurai,1954-04-26,8.5
5776,769,GoodFellas,1990-09-12,8.458
5777,12477,Grave of the Fireflies,1988-04-16,8.453
5778,157336,Interstellar,2014-11-05,8.4
5779,637,Life Is Beautiful,1997-12-20,8.448
5780,278,The Shawshank Redemption,1994-09-23,8.708
5781,238,The Godfather,1972-03-14,8.689
5782,240,The Godfather Part II,1974-12-20,8.6
5783,424,Schindler's List,1993-12-15,8.567
5784,389,12 Angry Men,1957-04-10,8.546
5785,129,Spirited Away,2001-07-20,8.5
5786,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5787,155,The Dark Knight,2008-07-16,8.519
5788,497,The Green Mile,1999-12-10,8.506
5789,496243,Parasite,2019-05-30,8.5
5790,680,Pulp Fiction,1994-09-10,8.488
5791,372058,Your Name.,2016-08-26,8.486
5792,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5793,13,Forrest Gump,1994-06-23,8.469
5794,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5795,346,Seven Samurai,1954-04-26,8.5
5796,769,GoodFellas,1990-09-12,8.458
5797,12477,Grave of the Fireflies,1988-04-16,8.453
5798,157336,Interstellar,2014-11-05,8.4
5799,637,Life Is Beautiful,1997-12-20,8.448
5800,278,The Shawshank Redemption,1994-09-23,8.708
5801,238,The Godfather,1972-03-14,8.689
5802,240,The Godfather Part II,1974-12-20,8.6
5803,424,Schindler's List,1993-12-15,8.567
5804,389,12 Angry Men,1957-04-10,8.546
5805,129,Spirited Away,2001-07-20,8.5
5806,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5807,155,The Dark Knight,2008-07-16,8.519
5808,497,The Green Mile,1999-12-10,8.506
5809,496243,Parasite,2019-05-30,8.5
5810,680,Pulp Fiction,1994-09-10,8.488
5811,372058,Your Name.,2016-08-26,8.486
5812,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5813,13,Forrest Gump,1994-06-23,8.469
5814,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5815,346,Seven Samurai,1954-04-26,8.5
5816,769,GoodFellas,1990-09-12,8.458
5817,12477,Grave of the Fireflies,1988-04-16,8.453
5818,157336,Interstellar,2014-11-05,8.4
5819,637,Life Is Beautiful,1997-12-20,8.448
5820,278,The Shawshank Redemption,1994-09-23,8.708
5821,238,The Godfather,1972-03-14,8.689
5822,240,The Godfather Part II,1974-12-20,8.6
5823,424,Schindler's List,1993-12-15,8.567
5824,389,12 Angry Men,1957-04-10,8.546
5825,129,Spirited Away,2001-07-20,8.5
5826,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5827,155,The Dark Knight,2008-07-16,8.519
5828,497,The Green Mile,1999-12-10,8.506
5829,496243,Parasite,2019-05-30,8.5
5830,680,Pulp Fiction,1994-09-10,8.488
5831,372058,Your Name.,2016-08-26,8.486
5832,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5833,13,Forrest Gump,1994-06-23,8.469
5834,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5835,346,Seven Samurai,1954-04-26,8.5
5836,769,GoodFellas,1990-09-12,8.458
5837,12477,Grave of the Fireflies,1988-04-16,8.453
5838,157336,Interstellar,2014-11-05,8.4
5839,637,Life Is Beautiful,1997-12-20,8.448
5840,278,The Shawshank Redemption,1994-09-23,8.708
5841,238,The Godfather,1972-03-14,8.689
5842,240,The Godfather Part II,1974-12-20,8.6
5843,424,Schindler's List,1993-12-15,8.567
5844,389,12 Angry Men,1957-04-10,8.546
5845,129,Spirited Away,2001-07-20,8.5
5846,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5847,155,The Dark Knight,2008-07-16,8.519
5848,497,The Green Mile,1999-12-10,8.506
5849,496243,Parasite,2019-05-30,8.5
5850,680,Pulp Fiction,1994-09-10,8.488
5851,372058,Your Name.,2016-08-26,8.486
5852,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
5853,13,Forrest Gump,1994-06-23,8.469
5854,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
5855,346,Seven Samurai,1954-04-26,8.5
5856,769,GoodFellas,1990-09-12,8.458
5857,12477,Grave of the Fireflies,1988-04-16,8.453
5858,157336,Interstellar,2014-11-05,8.4
5859,637,Life Is Beautiful,1997-12-20,8.448
5860,278,The Shawshank Redemption,1994-09-23,8.708
5861,238,The Godfather,1972-03-14,8.689
5862,240,The Godfather Part II,1974-12-20,8.6
5863,424,Schindler's List,1993-12-15,8.567
5864,389,12 Angry Men,1957-04-10,8.546
5865,129,Spirited Away,2001-07-20,8.5
5866,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
5867,155,The Dark Knight,2008-07-16,8.519
5868,497,The Green Mile,1999-12-10,8.506
5869,496243,Parasite,2019-05-30,8.5
5870,680,Pulp Fiction,1994-09-10,8.488
5871,372058,Your Name.,2016-08-26,8.486
5872,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
